source_sheet,source_row,region_id,keyword_type,content_family,variables_present,variables_complete,content_completeness,suitable_page_types,unsuitable_page_types,content_status,reason
경기도,90,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b2e4-c0b0-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,91,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b3c4-b18d-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,92,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bcc4-b0b4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,93,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bcc4-b0b4-ba74,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,94,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c0bc-d328-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,95,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c624-b0a8-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,96,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c640-bd80-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,97,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c9c0-ae08-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,98,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c9c4-ac74-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,99,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c9c4-c811-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,100,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d1f4-acc4-c6d0-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,101,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d3c9-b0b4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,102,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d638-d3c9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,103,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d654-b3c4-c74d,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,104,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-acc4-c218-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,105,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ad34-c548-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,106,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bc94-bc15-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,107,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c2ec-ace1-bcf8-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,108,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c625-ae38-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,109,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ace0-ac15-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,110,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b0b4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,111,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c0bc-c815-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,112,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c5b4-c6d0-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,113,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c624-c815-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,114,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c6d0-c885-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,115,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c791-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,116,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b3c4-b2f9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,117,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c0c1-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,118,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c18c-c0ac-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,119,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c2ec-ace1-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,120,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c57d-b300-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,121,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c5ed-ace1-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,122,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c6d0-bbf8-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,123,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c911-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,124,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-cd98-c758-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,125,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ad6c-bbf8-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,126,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ad81-b0b4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,127,,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,128,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bc31-d604-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,129,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bd84-b2f9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,130,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c0bc-d3c9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,131,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c11c-d604-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,132,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c218-b0b4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,133,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c57c-d0d1-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,134,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c774-b9e4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,135,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c815-c790-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,136,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d310-ad50-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,137,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b2e8-b300-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,138,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-bcf5-c815-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,139,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c218-c9c4-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,140,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c2e0-d765-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,141,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c591-c9c0-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,142,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-cc3d-ace1-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,143,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d0dc-d3c9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,144,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c0c1-b300-c6d0-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,145,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c5ec-c218-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,146,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ace0-c0c9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,147,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ace1-bc18-c815-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,148,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-ad8c-c120-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,149,,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,150,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-b2f9-c218-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,151,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-c138-b958-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
경기도,152,kr-acbd-ae30-b3c4-kr-ac00-d3c9-ad70-kr-d3c9-b3d9,과외,general_tutor,"{'현재상태': False, '핵심문제·실제행동': False, '문제원인': False, '개선방법·변화기준': False, '글전개유형': False}",False,EMPTY,region_tutor,region_subject|region_stage|region_stage_subject|region_school_type|region_school_type_subject|region_exam|region_exam_subject,waiting_for_content_update,F-J are general tutor learning-state variables; blank variables are a normal future-content-update state.
